BlueDriver Data Log
Sep 13, 2018 6:51:41 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
422.8,87,597.1,12.3,25.4,57.3,98,70,54.9,12,-2.3,14.8,0.998,25.0,12.4,-0.6,46.4,11.4,2121,10.95,2.6,13.038,12,68.1,9.0
425.6,87,594.1,10.7,22.4,57.3,98,68,50.5,12,-2.3,14.9,0.997,23.2,14.9,-2.3,62.0,14.5,2049,17.22,9.8,12.962,12,84.5,10.8
428.4,87,591.2,12.8,0.0,57.3,99,66,40.0,12,-2.3,12.2,0.996,26.4,13.7,0.3,57.7,14.3,2028,16.90,10.8,12.998,12,92.2,14.6
431.2,87,587.6,20.4,0.0,57.6,99,66,58.8,12,-1.3,17.7,1.002,21.3,15.5,0.3,63.0,15.5,2024,18.17,13.0,13.040,12,92.8,19.3
434.0,87,588.0,21.1,2.4,57.6,100,66,67.4,12,-0.8,21.5,1.005,15.5,18.1,-1.6,76.7,18.4,2052,22.22,17.3,13.041,12,91.3,21.6
436.8,87,589.6,22.0,2.8,57.8,100,67,68.4,12,-0.8,22.0,1.002,15.5,18.4,-1.6,78.0,18.4,2073,22.42,18.1,12.986,12,91.2,22.0
439.6,87,592.0,22.7,0.0,58.4,100,67,69.0,12,-0.8,22.0,0.997,16.5,18.1,-0.5,77.6,18.2,2075,22.04,17.7,13.023,12,91.1,22.3
442.4,87,591.2,22.4,0.0,58.8,100,67,69.5,12,-0.8,23.6,0.998,15.1,18.8,0.0,79.2,18.7,2102,22.43,17.2,13.104,12,91.4,22.0
445.2,87,592.0,22.6,6.6,58.8,100,67,67.4,12,-0.8,21.1,0.997,15.6,19.3,0.2,80.7,19.7,2159,24.51,18.8,12.961,12,90.0,23.5
448.0,87,592.0,21.1,9.7,58.7,100,67,62.7,12,-0.9,12.3,0.995,26.0,14.9,1.6,62.0,15.3,2048,18.14,14.3,13.040,12,91.8,20.1
450.8,87,591.7,17.0,0.0,58.4,99,67,57.3,12,-2.3,16.5,1.002,24.0,9.8,1.6,41.5,7.0,2018,11.49,8.0,13.078,12,72.6,14.2
453.6,87,587.5,6.3,72.4,58.4,100,65,48.0,12,-2.3,15.4,1.008,22.8,10.0,-0.2,39.3,4.6,1980,7.48,3.7,13.029,12,21.6,7.1
456.4,87,585.5,13.4,37.3,58.0,100,65,50.2,12,-2.3,15.5,1.008,21.6,15.1,-2.6,65.7,15.4,1962,17.55,12.5,12.961,12,93.2,17.3
459.2,87,584.0,18.8,0.0,57.5,99,65,62.5,12,-2.1,18.0,1.001,18.5,16.1,0.0,71.0,16.5,1961,19.31,14.3,13.018,12,92.6,18.4
462.0,87,584.9,19.9,1.0,57.3,99,65,67.5,12,-0.8,20.4,1.006,16.5,16.9,-1.1,74.0,17.2,1977,19.99,15.1,13.040,12,92.0,19.3
464.8,87,587.6,19.6,7.0,56.9,99,65,54.0,12,-1.7,17.3,1.003,18.6,16.1,-0.0,70.8,16.5,1975,19.25,14.0,13.040,12,86.6,18.5
467.6,87,585.3,11.6,2.8,57.1,99,64,43.7,12,-2.3,14.3,1.003,21.7,14.4,1.7,62.3,14.5,1948,16.83,9.0,13.040,12,43.8,6.7
470.4,87,582.2,10.8,1.3,57.3,99,63,40.7,12,-2.3,12.3,1.007,24.4,14.1,-1.6,61.6,14.5,1911,16.66,11.1,13.040,12,76.1,13.3
473.2,87,580.0,16.0,3.0,57.3,99,63,48.7,12,-2.3,10.6,1.008,20.5,14.7,-1.6,64.2,14.8,1905,16.85,12.0,13.040,12,61.8,16.5
476.0,87,579.7,15.7,0.0,57.3,100,62,24.3,12,-2.3,10.3,1.005,26.5,13.7,-1.9,60.0,14.2,1891,16.02,11.5,13.024,12,15.2,15.3
478.8,87,577.4,16.4,634.9,57.3,100,62,38.5,12,-2.3,12.3,1.001,29.2,13.0,-1.6,53.3,13.1,1875,14.07,9.4,12.960,12,14.1,15.3
481.6,87,576.0,16.5,1197.0,57.3,100,62,57.5,12,-2.3,16.2,0.996,21.0,14.5,1.6,62.7,14.5,1873,16.54,11.0,12.960,12,15.4,15.5
484.4,87,576.3,16.0,1380.2,57.3,99,62,62.7,12,-2.3,18.0,1.004,18.7,16.0,0.6,69.2,16.0,1907,18.52,14.5,12.989,12,11.8,17.8
487.2,87,579.5,24.3,0.0,57.0,100,62,68.7,12,-1.4,21.9,1.002,15.0,18.1,-0.3,76.9,18.2,1995,21.73,19.0,13.028,12,0.0,24.0
490.0,87,582.4,25.4,0.0,56.7,101,63,72.2,12,-0.8,25.4,0.999,11.8,20.1,-0.6,82.5,20.3,2148,25.36,22.0,12.961,12,0.0,25.9
492.8,87,585.2,25.4,0.0,56.5,100,64,72.1,12,-0.8,26.2,1.001,13.5,20.4,0.8,79.5,19.2,2084,22.55,17.9,12.960,13,0.0,22.6
495.6,87,588.0,22.7,0.0,56.5,100,65,71.3,12,-0.8,23.1,1.000,14.1,19.7,0.4,79.8,19.2,2087,22.19,16.5,12.984,14,21.7,19.9
498.4,87,586.7,23.0,2.3,56.7,100,65,71.0,12,-0.8,23.3,1.000,14.3,19.2,0.0,80.2,19.3,2087,23.47,18.8,13.040,14,90.9,23.1
501.2,87,589.8,23.4,2.1,56.9,100,64,70.8,12,-0.8,23.6,1.000,14.0,19.2,0.0,81.2,19.6,2085,23.47,19.2,13.041,14,90.5,23.3
504.0,87,592.9,24.0,0.1,56.9,100,63,71.4,12,-0.8,23.9,0.999,14.0,19.5,0.0,81.2,19.6,2111,23.69,19.4,12.918,14,90.2,23.8
506.8,87,596.0,24.7,0.8,57.3,100,63,71.3,12,-0.8,24.2,0.999,13.7,19.8,0.0,81.2,20.0,2141,24.15,20.0,12.870,14,90.1,24.4
509.6,87,595.1,25.9,0.3,57.5,100,64,71.9,12,-0.8,25.5,0.998,13.3,20.4,0.8,81.6,20.5,2176,24.83,20.8,13.040,14,89.8,24.7
512.4,87,598.2,22.6,0.0,57.8,100,65,71.4,12,-0.8,25.7,0.999,13.1,21.0,3.0,82.7,20.8,2236,25.69,21.2,13.041,14,71.8,20.3
515.2,87,600.0,16.4,0.0,58.0,100,64,67.5,12,-0.9,22.4,1.008,14.0,18.4,-1.6,79.1,19.2,2053,23.17,19.4,13.040,14,79.5,20.4
518.0,87,600.0,11.4,0.0,58.0,100,63,46.3,12,-2.3,14.5,1.000,19.3,16.9,0.5,73.4,17.5,1953,20.57,17.2,13.040,14,69.6,21.8
520.8,87,599.6,19.6,0.0,58.0,100,63,57.8,12,-2.3,10.5,1.000,27.7,14.7,-0.6,62.5,15.9,1917,18.52,14.9,13.040,14,26.8,20.0
523.6,87,597.5,19.4,747.1,57.8,100,63,63.1,12,-2.3,11.0,1.001,31.4,13.5,-3.3,52.7,15.1,1900,17.03,12.2,13.040,14,17.6,16.9
526.4,87,596.0,19.6,963.4,57.6,100,62,63.6,12,-2.2,19.2,1.000,17.0,16.5,0.8,73.3,16.9,1898,19.15,14.8,13.040,14,61.0,18.8
529.2,87,596.0,20.3,0.0,57.6,99,62,64.3,12,-0.8,19.2,0.998,17.0,16.8,0.3,73.8,16.9,1893,19.61,15.3,12.983,14,92.5,19.8
532.0,87,595.3,18.8,3.5,57.4,99,61,63.8,12,-0.8,19.2,0.998,16.0,17.6,0.0,75.8,17.3,1902,19.65,14.4,12.890,14,93.3,18.4
534.8,87,596.0,19.2,3.5,57.3,99,60,64.1,12,-0.8,20.3,0.999,14.2,18.8,-0.1,80.0,18.4,1950,21.11,17.6,13.041,14,92.8,18.7
537.6,87,597.4,22.9,2.4,57.2,99,60,66.9,12,-0.8,23.5,1.003,12.5,19.2,-0.8,81.2,19.2,1978,21.99,19.7,12.990,14,91.4,23.0
540.4,87,600.5,28.4,1.5,56.9,100,60,76.1,12,-0.8,29.4,0.995,11.7,22.0,1.4,84.0,21.8,2174,24.99,22.7,13.000,14,89.4,27.9
543.2,87,603.6,20.0,18.2,56.5,100,61,69.8,12,-0.8,26.0,1.001,10.7,22.4,1.3,85.7,23.1,2230,26.62,24.9,13.040,14,88.0,29.7
546.0,87,606.8,26.6,6.8,56.5,100,62,72.2,12,-0.8,27.6,1.004,10.4,22.6,0.0,86.6,22.7,2130,25.44,24.3,12.960,14,89.3,28.6
548.8,87,609.9,30.0,0.0,56.5,100,64,76.7,12,-0.8,33.0,1.000,11.5,25.9,0.0,89.8,24.7,2474,30.10,22.6,13.016,14,89.4,28.1
551.6,87,612.8,30.3,0.0,56.5,100,65,76.1,12,-0.8,31.4,1.003,11.5,25.1,-0.6,89.0,25.2,2438,29.78,23.5,13.040,14,89.7,27.4
554.4,87,615.5,31.0,0.0,56.1,100,63,76.1,12,-0.8,29.1,0.998,14.5,21.4,0.2,76.1,19.4,2247,23.56,22.0,13.040,14,84.9,26.4
557.2,87,613.4,22.7,5.5,56.1,100,61,51.7,12,-1.9,20.0,0.700,15.2,15.6,1.3,51.7,7.8,1855,7.95,10.6,13.040,14,20.8,17.6
560.0,87,610.3,18.2,6.2,56.0,100,59,26.2,12,-3.7,5.9,0.055,8.0,9.4,0.0,31.4,14.9,1736,15.58,12.0,13.040,14,21.6,17.8
562.8,87,608.0,18.4,39.1,55.7,100,56,63.5,12,-2.3,18.0,0.986,19.5,13.4,1.6,55.0,15.2,1722,15.41,10.8,13.003,14,18.5,16.6
565.6,87,607.6,13.3,366.8,55.7,100,55,29.0,12,-2.3,14.3,1.002,22.6,13.4,1.2,60.3,12.2,1694,11.92,7.0,12.976,14,11.4,13.0
568.4,87,602.2,8.1,123.5,55.7,100,55,28.6,12,-2.3,10.8,0.999,28.9,11.1,-0.8,49.5,6.7,1662,4.79,0.4,13.040,14,0.0,4.7
571.2,87,593.6,5.3,0.0,55.9,100,56,23.5,12,-2.7,8.1,0.794,30.0,8.4,-2.9,37.2,3.1,1662,4.49,0.0,13.040,14,11.9,4.4
574.0,87,582.0,4.7,0.0,56.1,100,57,13.2,12,-3.9,4.7,0.000,-12.0,0.0,0.0,14.9,0.7,1698,4.14,0.2,12.993,14,7.4,4.5
576.8,87,567.5,4.8,0.0,56.1,100,57,12.5,12,-3.9,4.7,0.000,-1.6,0.5,0.0,15.1,0.0,1725,3.93,0.4,12.988,14,0.3,5.1
579.6,87,559.7,7.5,0.0,55.8,100,58,36.2,12,-2.9,10.7,0.535,11.8,6.6,-1.2,32.6,4.9,1780,7.07,2.3,13.040,14,2.5,6.8
582.4,87,560.0,12.6,3.2,55.7,100,59,36.8,12,-2.3,12.0,1.008,25.6,13.4,-2.9,58.1,13.8,1869,15.88,11.0,13.040,14,15.7,15.3
585.2,86,560.0,16.0,3.2,55.6,100,60,35.2,12,-2.3,8.4,0.998,35.3,11.2,-2.2,42.5,12.2,1825,13.54,10.6,13.040,14,15.4,15.0
588.0,86,560.0,16.6,82.2,55.4,100,60,60.4,12,-2.3,16.1,0.995,22.0,14.5,1.6,63.4,14.1,1850,15.75,11.2,13.000,14,15.8,13.2
590.8,86,559.8,15.3,538.9,55.7,100,60,58.7,12,-2.3,16.1,0.997,22.0,13.4,1.9,58.7,14.6,1839,16.51,11.7,12.978,14,16.0,11.3
593.6,86,557.4,9.6,551.7,55.9,100,58,48.8,12,-2.3,14.3,1.003,22.9,12.2,1.1,52.7,13.9,1793,15.52,11.4,13.040,14,13.3,13.7
596.4,86,556.0,10.5,388.6,56.1,100,55,41.1,12,-2.2,11.9,1.012,26.0,12.2,-4.7,55.7,12.5,1711,14.05,11.1,12.983,14,64.4,16.3
599.2,86,558.3,20.7,0.0,56.1,99,53,76.1,12,-0.8,27.5,0.987,13.2,19.4,-0.4,76.0,18.7,1909,20.30,18.1,12.996,14,91.7,22.5
602.0,86,567.7,32.9,0.0,55.7,99,52,77.2,12,-0.8,31.1,0.993,9.8,24.1,0.5,88.6,24.0,2165,26.77,26.0,13.040,14,88.5,30.0
604.8,86,573.4,30.4,2.1,55.7,99,54,76.5,12,-0.8,32.0,0.997,11.0,25.3,-0.2,90.0,25.5,2358,29.40,26.3,13.040,14,87.7,28.2
607.6,86,581.3,29.3,3.8,55.7,99,55,75.3,12,-0.8,29.4,0.998,11.2,23.7,1.6,87.8,23.9,2336,28.51,26.0,13.040,14,87.8,29.4
610.4,86,588.8,28.2,5.1,55.7,99,57,75.3,12,-0.8,25.1,1.001,13.5,20.4,0.5,85.2,21.9,2183,26.06,23.8,13.040,14,88.7,26.7
613.2,86,591.7,20.4,11.2,55.7,100,60,65.9,12,-1.8,16.9,0.997,19.2,18.0,0.0,78.0,18.9,1993,22.14,19.5,13.040,14,83.1,19.5
616.0,86,592.0,12.9,4.2,55.7,100,59,40.2,12,-3.0,10.4,0.995,28.8,13.5,-0.9,62.9,14.8,1807,16.61,12.2,13.040,14,12.9,12.5
618.8,87,588.1,7.9,0.0,55.9,100,58,17.8,12,-3.6,7.5,0.995,40.0,7.8,-4.6,29.0,8.2,1749,7.55,5.2,12.978,14,7.7,9.6
621.6,87,581.9,7.6,68.8,56.1,100,57,24.6,12,-2.3,7.5,0.991,39.5,7.8,0.8,29.6,8.2,1709,7.82,4.2,12.918,14,6.6,9.1
624.4,87,575.9,10.6,331.8,56.1,100,55,39.2,12,-2.3,9.6,0.996,34.4,9.7,-0.4,40.1,10.0,1677,9.67,6.1,12.901,14,8.7,10.7
627.2,87,573.2,13.5,1172.8,56.1,100,55,46.8,12,-2.3,11.8,0.998,27.8,12.0,-1.0,54.3,12.7,1664,13.04,9.4,12.960,14,12.9,13.7
630.0,87,572.0,14.9,988.1,56.1,99,55,55.1,12,-2.3,13.9,0.996,21.5,13.7,0.8,63.1,13.7,1675,14.41,10.2,13.041,14,72.1,14.2
632.8,87,572.0,12.5,0.0,56.1,98,56,52.8,12,-2.3,14.9,0.999,21.0,13.7,0.8,62.2,13.1,1684,12.83,8.0,13.040,14,92.9,12.1
635.6,87,571.7,4.9,0.0,56.1,99,55,20.4,12,-3.9,10.9,1.009,23.0,13.5,-2.9,61.6,13.3,1681,13.05,7.8,13.012,14,92.2,10.3
638.4,87,567.4,11.4,0.0,56.4,98,55,36.1,12,-3.0,11.1,1.007,23.2,13.3,-4.2,61.3,13.5,1678,14.00,9.3,12.952,14,95.3,12.9
641.2,87,568.0,13.0,0.0,56.3,98,55,52.5,12,-2.3,14.1,1.000,21.2,13.7,-1.5,62.0,12.9,1687,13.77,9.0,12.881,14,95.2,13.3
644.0,87,568.0,16.0,0.9,56.0,98,56,64.3,12,-2.3,19.6,0.999,16.0,17.3,0.8,75.6,17.3,1821,17.32,13.1,12.926,14,94.2,16.3
646.8,87,568.1,20.0,3.5,55.7,99,58,64.3,12,-0.8,19.2,1.000,16.3,17.1,-0.1,74.9,17.3,1897,19.31,15.6,12.960,14,92.9,19.9
649.6,87,571.3,20.0,2.3,55.4,99,60,64.3,12,-0.8,19.2,1.001,16.8,16.8,-0.8,74.0,17.2,1920,19.70,15.3,12.962,14,92.9,19.6
652.4,87,574.0,19.1,7.0,55.3,99,62,63.1,12,-1.2,17.3,1.000,18.6,16.2,-0.8,73.7,16.9,1900,19.30,14.9,13.041,14,93.2,19.1
655.2,87,575.0,17.3,14.1,55.4,99,63,58.2,12,-2.3,11.0,0.994,28.5,11.4,-0.8,45.1,11.7,1908,11.54,7.5,13.040,14,94.2,15.6
658.0,87,571.8,14.5,14.8,55.7,98,62,15.7,12,-3.5,6.6,0.997,30.8,9.1,-1.6,34.9,9.3,1880,8.00,3.0,12.994,14,90.5,10.9
660.8,87,567.1,10.3,55.3,56.0,98,61,15.7,12,-3.9,4.7,0.591,18.3,5.1,-1.8,22.2,7.2,1819,7.85,4.2,12.880,14,71.8,8.6
663.6,87,562.5,10.8,72.8,56.1,98,58,24.5,12,-3.6,6.2,0.125,-9.7,0.6,0.0,14.9,0.0,1699,3.94,2.0,12.996,14,38.5,10.8
666.4,87,556.0,14.7,63.4,56.1,99,55,54.9,12,-2.3,14.5,1.012,21.0,14.1,-1.5,47.3,9.0,1693,10.24,6.7,13.040,14,45.5,14.2
669.2,87,555.6,21.6,0.0,56.5,99,54,64.0,12,-1.4,19.0,1.006,17.6,15.8,-1.2,70.6,16.0,1756,16.72,12.1,13.045,14,94.1,18.3
672.0,87,560.6,18.9,7.8,56.3,99,53,65.6,12,-0.6,20.7,1.002,14.0,18.0,0.7,79.6,18.4,1937,20.59,13.7,13.080,14,93.9,15.7
674.8,87,564.0,16.5,13.4,56.0,99,54,59.5,12,0.0,16.5,1.007,19.5,14.9,-0.8,67.8,15.3,1774,17.52,12.8,13.013,14,93.9,16.2
677.6,87,564.1,16.5,5.2,55.7,98,55,58.8,12,-0.0,15.6,0.999,20.1,14.9,1.4,68.0,15.3,1712,15.99,12.6,12.985,14,93.8,17.4
680.4,87,567.6,19.9,1.3,55.7,99,56,63.8,12,-0.5,18.5,1.001,18.3,14.9,2.6,66.1,13.6,1718,14.63,12.7,13.040,14,94.1,19.2
683.2,87,568.0,17.9,3.0,55.5,99,57,63.0,12,-1.3,19.8,1.004,15.8,14.9,1.7,61.6,9.1,1737,9.34,8.6,13.040,14,94.8,14.1
686.0,87,568.0,15.6,6.0,55.3,98,59,56.6,12,-2.3,16.1,0.993,20.0,15.3,2.3,68.2,15.3,1823,14.57,11.0,12.996,14,94.3,15.4
688.8,87,568.0,16.5,6.0,55.3,98,61,58.0,12,-2.3,15.8,0.996,20.0,15.3,1.5,67.7,15.3,1852,17.21,11.9,12.939,14,75.9,15.2
691.6,87,567.3,11.1,1.8,55.6,99,62,54.7,12,-2.3,15.5,0.998,20.3,15.2,0.4,66.6,15.2,1889,17.50,10.8,12.881,14,0.0,6.3
694.4,87,568.0,13.2,0.0,55.7,99,62,54.5,12,-2.3,16.2,0.999,20.5,15.1,-0.8,65.1,14.9,1899,18.18,12.9,12.961,14,63.0,13.9
697.2,87,568.8,19.3,0.1,55.7,99,62,62.9,12,-2.3,20.4,0.998,15.0,18.4,-0.8,76.3,18.2,1924,20.38,16.4,12.960,14,92.3,20.2
700.0,87,572.0,23.5,0.8,55.7,99,62,69.7,12,-1.2,22.3,0.998,15.0,18.4,-0.4,77.6,18.7,1926,20.98,18.7,12.920,14,74.6,22.7
702.8,87,572.0,19.4,0.2,55.7,100,61,66.6,12,-0.8,21.7,1.000,15.3,18.1,-0.5,74.7,17.5,1903,19.52,16.4,12.809,14,0.0,20.8
705.6,87,574.3,18.0,0.0,55.7,100,59,62.8,12,-1.3,19.1,1.002,16.5,17.1,-1.3,74.9,17.3,1862,19.10,14.9,12.961,14,0.0,17.7
708.4,87,576.0,17.6,0.0,55.7,100,58,60.6,12,-2.3,16.6,0.994,19.5,15.3,1.6,68.6,15.7,1797,17.41,13.4,13.006,14,0.0,16.5
711.2,87,576.0,16.5,0.0,55.7,100,58,62.0,12,-2.3,19.2,0.999,17.9,16.0,1.6,70.0,15.7,1787,16.81,12.5,13.040,14,24.3,16.9
714.0,87,575.4,14.5,31.7,55.7,99,59,57.8,12,-2.3,17.6,1.000,18.1,16.1,1.1,70.4,15.7,1812,17.04,12.5,13.040,14,93.7,18.4
716.8,87,576.0,15.6,26.1,55.7,98,60,56.5,12,-2.3,16.4,0.998,19.9,15.3,0.0,69.0,15.7,1850,17.37,12.5,13.041,14,93.4,17.4
719.6,87,576.0,17.2,0.1,55.7,98,62,60.4,12,-2.3,17.3,0.998,19.0,15.7,1.6,69.3,16.2,1890,18.27,13.6,13.040,14,93.1,17.8
722.4,87,575.9,18.8,0.8,55.7,98,63,61.6,12,-2.3,18.2,0.996,18.2,16.5,1.9,71.1,17.1,1935,19.55,15.1,13.024,14,87.7,17.9
725.2,87,576.0,10.6,0.3,55.9,99,63,40.0,12,-2.9,14.0,1.000,18.8,13.1,1.0,63.2,15.4,1962,19.64,16.4,12.960,14,56.5,7.5
728.0,87,572.4,7.1,52.5,56.2,99,63,17.7,12,-3.7,6.3,1.012,22.8,0.0,-3.9,14.1,0.0,1861,3.93,1.2,12.990,14,22.6,6.7
730.8,87,568.0,9.1,112.6,56.5,99,61,30.9,12,-2.3,9.0,1.009,31.5,12.2,-5.6,40.6,8.7,1846,8.86,3.6,12.981,14,43.9,7.7
733.6,87,567.8,12.9,0.0,56.5,98,61,51.0,12,-2.3,13.0,0.998,25.0,13.8,-4.0,55.9,13.9,1842,13.99,7.5,12.978,14,92.3,10.1
736.4,87,565.1,12.6,9.1,56.5,98,61,50.6,12,-2.3,15.5,0.994,19.5,15.5,-1.0,63.5,15.6,1860,17.25,12.3,13.040,14,77.6,11.8
739.2,87,566.0,18.1,8.0,56.5,98,61,56.5,12,-1.9,17.6,0.998,18.7,16.5,0.8,72.8,16.9,1912,19.55,15.7,13.041,14,87.5,20.3
742.0,87,569.1,22.2,1.7,56.4,99,61,70.9,12,-0.8,24.3,0.996,13.0,20.0,0.8,81.1,17.6,2050,19.95,14.8,13.040,14,92.5,21.2
744.8,87,571.9,13.7,8.8,56.1,98,62,62.7,12,-2.3,20.0,1.002,16.2,18.0,0.8,77.4,17.1,2031,19.60,14.2,13.019,14,93.6,17.1
747.6,87,572.0,15.7,6.6,56.1,98,62,60.8,12,-2.3,15.2,1.002,17.9,16.3,0.5,71.1,15.5,1907,17.91,14.5,12.960,14,93.2,18.0
750.4,87,572.0,16.7,3.3,56.1,98,61,59.4,12,-2.3,12.0,0.997,16.5,15.7,-0.8,61.6,9.4,1861,9.13,7.4,13.018,14,94.6,16.2
753.2,87,572.0,15.4,1.5,56.1,98,60,60.8,12,-2.3,18.4,0.993,17.5,16.3,0.4,70.2,14.5,1846,13.00,3.1,13.040,14,55.9,12.4
756.0,87,571.9,9.8,11.2,56.1,99,57,40.8,12,-2.3,13.5,0.995,19.9,15.7,-0.3,70.4,16.0,1807,15.63,3.9,13.022,14,16.2,9.4
758.8,87,569.2,13.8,4.6,56.1,98,57,48.8,12,-2.3,13.0,0.996,21.5,15.0,-0.9,66.6,15.0,1762,15.73,11.4,12.960,14,93.6,16.5
761.6,87,568.0,17.1,0.0,56.0,98,57,58.6,12,-2.3,16.2,0.994,20.0,15.3,2.3,68.2,15.3,1761,16.41,12.2,13.013,14,93.7,17.3
764.4,87,568.5,18.5,1.1,55.7,98,58,62.0,12,-2.3,16.9,1.004,22.0,14.5,1.4,64.8,14.9,1782,16.18,12.0,13.040,14,93.7,17.9
767.2,87,571.5,15.3,22.8,55.7,98,60,52.6,12,-2.3,15.4,1.002,22.2,13.9,0.8,61.9,14.4,1816,15.79,10.8,13.040,14,93.7,17.7
770.0,87,572.0,16.3,16.8,55.7,98,61,51.8,12,-1.8,15.1,1.000,21.9,14.0,0.7,61.4,14.2,1862,15.37,8.2,13.041,14,93.6,19.2
772.8,87,572.0,17.8,7.9,55.7,98,62,60.7,12,-0.8,17.6,0.997,18.5,16.1,-0.8,72.5,16.5,1898,17.57,12.2,13.072,14,93.0,19.4
775.6,87,572.0,20.0,0.0,55.7,98,63,66.7,12,-0.8,20.4,1.001,17.3,17.2,-0.4,75.0,17.4,1953,19.89,14.8,13.034,14,88.7,18.7
778.4,87,575.0,16.0,20.6,55.7,98,64,50.4,12,-1.5,17.0,1.003,20.4,16.5,-0.2,71.7,17.3,2012,20.87,14.1,12.889,14,73.3,13.7
781.2,87,573.9,16.9,16.8,55.7,98,65,41.6,12,-2.3,11.8,1.000,27.1,12.2,-0.4,52.4,13.3,1950,15.17,9.4,13.041,14,87.2,18.0
784.0,87,572.0,16.9,0.0,55.8,98,65,53.8,12,-2.3,14.9,0.992,24.0,0.0,6.2,21.2,0.8,1950,8.23,6.6,12.958,14,90.5,16.2
786.8,87,571.9,5.9,0.0,56.1,98,63,32.2,12,-2.3,14.1,1.006,22.3,7.9,1.5,43.6,7.5,1929,9.88,6.9,12.919,14,88.7,11.6
789.6,87,569.1,14.1,0.0,55.9,98,63,29.0,12,-2.3,12.5,1.012,23.7,11.0,-1.7,58.0,12.9,1885,16.28,12.8,13.040,14,94.1,14.9
792.4,87,566.2,17.5,20.4,55.7,98,61,34.4,12,-2.0,12.4,1.008,29.7,0.0,3.1,18.0,0.0,1799,3.86,2.7,12.985,14,47.8,12.1
795.2,87,564.6,18.2,48.4,55.7,99,58,63.5,12,-0.8,20.4,0.990,14.5,12.7,-0.5,56.4,11.1,1864,12.87,9.7,12.993,14,44.7,14.7
798.0,87,567.7,25.5,0.0,55.7,99,59,69.8,12,-0.8,23.9,0.993,12.0,21.8,-1.0,82.9,21.8,2016,22.77,21.2,13.040,14,90.9,25.2
800.8,87,573.6,38.5,0.0,55.9,99,61,76.9,12,-0.8,35.0,0.999,11.1,28.0,0.3,89.3,28.7,2323,28.59,32.2,13.040,14,87.5,39.2
803.6,87,581.4,42.8,0.0,56.1,99,63,81.4,12,-0.8,48.2,1.005,15.6,33.7,-1.6,88.6,34.1,3036,37.55,34.5,12.927,14,84.5,39.7
806.4,87,589.1,39.5,0.0,56.1,99,66,80.8,12,-0.8,39.2,0.999,17.0,33.3,-2.1,90.4,33.9,3302,42.02,34.0,12.912,14,56.6,40.1
809.2,86,595.3,38.4,0.0,55.7,99,69,83.1,12,-1.2,38.6,0.990,17.0,31.7,-1.2,89.7,31.4,3603,46.25,31.3,12.967,14,0.0,40.4
812.0,85,599.8,35.0,0.0,55.6,99,72,81.9,12,-1.6,36.8,0.982,17.3,29.0,0.8,85.9,25.5,3910,47.65,21.6,13.060,14,52.5,31.9
814.8,85,604.8,30.9,0.0,55.3,99,75,74.5,12,-1.6,28.6,0.999,25.0,19.2,-1.4,75.4,20.9,2990,33.89,19.6,13.051,14,82.6,28.0
817.6,85,607.9,32.5,0.0,55.3,99,76,73.9,12,-1.1,31.7,0.999,19.8,21.9,-1.3,75.9,21.1,2508,26.26,20.5,13.008,14,87.9,30.2
820.4,85,610.7,34.1,0.5,55.3,99,76,74.1,12,-0.8,34.0,0.999,14.8,25.1,0.0,84.7,25.9,2703,31.87,29.4,12.880,14,85.4,34.9
823.2,85,613.7,33.4,0.5,55.3,99,76,72.9,12,-0.8,33.3,0.998,15.3,25.0,0.0,84.7,25.9,2749,32.95,29.4,12.991,14,85.7,34.9
826.0,86,616.0,30.9,0.0,55.3,99,76,68.2,12,-0.8,27.1,0.996,13.5,22.4,0.8,84.4,23.7,2486,29.47,27.2,13.002,14,51.8,33.3
828.8,87,615.9,30.6,0.0,55.3,99,74,71.7,12,-0.8,28.9,0.996,14.6,22.8,0.0,84.5,23.0,2426,28.24,25.2,12.960,14,0.0,30.3
831.6,87,618.9,20.4,0.0,55.3,99,75,62.7,12,-1.5,26.6,0.995,16.3,22.2,-0.4,83.5,22.9,2527,29.57,25.4,12.962,14,0.0,31.0
834.4,87,620.0,21.9,1.0,55.3,99,75,57.7,12,-2.0,24.1,0.995,18.3,19.6,0.8,78.4,20.0,2299,25.48,23.1,13.041,14,56.8,30.0
837.2,87,620.0,32.8,3.6,55.3,99,75,73.7,12,-0.8,35.7,0.999,13.5,26.3,0.2,84.6,24.8,2554,29.95,29.5,13.040,14,87.1,33.6
840.0,87,619.9,42.0,9.5,55.3,99,76,76.0,12,-0.8,39.3,0.997,14.3,27.2,0.0,87.1,27.7,2741,33.57,35.4,13.040,14,84.8,41.2
