BlueDriver Data Log
Sep 18, 2018 7:09:26 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
831.6,85,587.9,4.9,1.2,93.3,99,70,12.0,11,-1.6,5.1,0.884,2.6,0.0,0.0,12.9,0.0,2049,4.34,0.4,13.120,12,0.0,4.9
834.4,86,574.5,7.9,0.0,93.3,99,67,13.1,11,-1.6,5.1,0.884,5.5,0.0,0.0,14.0,0.0,1991,4.27,0.4,13.120,12,0.3,7.5
837.2,86,567.9,25.5,0.0,93.3,99,65,73.6,11,-0.6,16.9,0.956,9.9,9.7,-0.7,43.4,4.4,2000,5.10,0.6,13.103,12,1.5,12.0
840.0,86,568.0,20.9,39.3,93.0,99,65,72.0,11,0.0,24.4,1.004,13.7,20.0,-1.6,82.3,13.0,2097,8.72,2.1,13.038,14,5.5,8.2
842.8,86,570.1,23.3,36.9,92.9,99,66,71.7,11,0.0,24.6,0.996,12.6,17.7,-1.5,79.5,21.9,2162,25.81,23.5,12.881,14,67.3,22.3
845.6,86,572.0,22.8,11.6,92.9,99,67,69.7,11,0.0,26.6,1.009,10.5,0.0,0.0,16.1,11.0,2073,15.05,14.3,13.006,14,47.2,21.1
848.4,86,571.7,9.4,0.5,92.9,99,66,33.7,11,-0.0,10.6,1.010,25.5,8.2,-1.4,36.2,12.9,2037,12.34,6.6,13.106,14,6.8,12.4
851.2,86,567.8,8.6,36.8,92.9,99,65,31.0,11,0.0,11.9,1.012,29.8,12.4,-2.0,49.1,12.5,2022,13.02,3.4,13.109,14,13.4,10.4
854.0,86,562.4,9.1,17.1,92.7,99,64,39.0,11,0.0,13.8,1.011,25.2,12.4,-1.9,48.2,9.3,1987,7.69,3.1,13.040,14,10.2,5.5
856.8,86,560.0,10.1,3.5,92.5,99,63,47.3,11,0.0,15.1,1.006,22.6,14.4,-3.0,61.5,14.5,1987,16.32,4.1,13.040,14,12.1,8.6
859.6,86,560.0,12.2,0.0,92.5,99,62,47.6,11,-0.0,14.1,0.993,24.0,13.3,-0.8,57.3,12.0,1936,10.50,6.6,13.040,14,18.0,11.5
862.4,86,560.0,16.5,0.0,92.5,99,61,67.5,11,0.0,19.8,0.997,19.0,15.9,-1.2,67.8,14.4,1960,12.78,11.5,13.040,14,32.6,14.6
865.2,86,559.5,20.4,0.0,92.5,99,62,67.5,11,0.0,21.8,1.000,16.3,17.9,-1.6,77.9,18.1,2022,21.61,17.4,13.040,14,67.1,21.6
868.0,86,562.3,19.4,3.1,92.5,99,63,64.5,11,0.0,18.5,1.003,19.0,16.9,-1.9,73.3,17.0,2010,20.47,12.9,13.040,14,24.3,17.0
870.8,86,564.0,15.5,4.4,92.5,99,65,56.9,11,0.0,9.4,1.005,26.0,12.5,-3.9,50.2,11.8,1949,8.50,9.1,13.040,14,21.5,13.4
873.6,86,563.7,10.4,0.0,92.5,99,65,41.6,11,-0.0,12.9,1.009,26.3,12.3,-1.7,49.3,12.0,1962,10.68,7.6,13.040,14,14.5,10.0
876.4,86,559.3,5.1,0.0,92.8,99,65,25.6,11,-0.7,9.5,0.594,13.1,8.5,0.0,40.0,9.5,1958,12.09,8.3,13.040,14,1.2,5.5
879.2,86,550.3,4.9,1.4,92.9,99,64,12.0,11,-1.6,5.1,0.000,-12.5,0.1,0.0,14.1,0.0,1887,4.21,0.4,13.069,14,0.4,5.0
882.0,86,537.1,6.2,2.9,92.8,99,62,13.6,11,-1.6,5.1,0.000,-12.0,1.2,0.0,18.1,4.9,1863,5.75,2.3,13.059,14,5.7,6.9
884.8,86,528.0,11.8,0.0,92.5,99,60,27.5,11,-0.0,5.1,0.675,14.2,6.8,-1.2,33.4,9.5,1869,9.54,6.0,13.040,14,16.5,10.9
887.6,86,528.0,14.2,21.0,92.5,99,58,39.9,11,0.0,7.6,0.996,29.5,8.5,-0.9,43.8,11.1,1876,13.77,10.9,13.040,14,33.3,15.7
890.4,86,528.0,15.7,41.6,92.5,99,57,49.9,11,-0.1,11.4,0.992,25.0,1.6,3.9,17.6,0.0,1686,4.27,2.0,13.096,14,24.4,13.9
893.2,86,528.3,16.6,59.8,92.5,99,56,36.9,11,-0.8,11.8,0.999,23.6,9.8,-0.8,46.2,8.7,1727,10.63,7.2,13.022,14,27.7,14.3
896.0,86,531.6,19.6,40.3,92.5,99,56,54.6,11,-0.3,16.0,0.997,20.2,15.4,-2.8,70.1,16.2,1802,17.56,14.1,12.900,14,48.7,19.2
898.8,86,537.2,21.3,15.1,92.5,99,57,68.1,11,0.0,21.4,0.998,15.2,18.3,-0.6,78.0,18.2,1925,19.59,15.7,13.040,14,53.7,20.2
901.6,86,543.6,26.9,0.6,92.5,99,57,72.9,11,0.0,24.9,1.002,10.6,24.7,0.8,91.0,26.3,2161,26.67,26.1,13.040,14,75.4,28.5
904.4,86,550.7,33.4,1.5,92.5,99,58,75.3,11,-0.0,23.9,1.006,14.0,21.0,-1.0,88.8,24.7,2177,26.66,28.2,13.000,14,88.0,33.2
907.2,86,559.9,32.2,0.0,92.2,99,61,76.6,11,0.0,29.5,1.007,12.9,22.1,-1.2,87.3,22.5,2230,25.88,25.4,12.981,14,88.8,31.5
910.0,86,563.0,28.9,0.0,92.2,98,62,75.1,11,0.0,30.8,1.003,12.0,23.8,-0.2,86.5,21.1,2300,24.89,21.5,13.043,14,91.0,27.1
912.8,86,568.3,25.7,4.5,92.2,98,62,66.2,11,0.0,24.5,0.997,12.9,22.8,1.4,85.5,23.9,2300,27.66,25.9,13.120,14,88.7,28.2
915.6,86,572.0,22.0,16.4,92.3,98,62,50.4,11,0.0,10.6,0.999,20.5,14.1,-3.9,61.6,14.9,1977,17.52,12.8,13.028,14,53.1,20.5
918.4,86,572.2,17.1,37.8,92.5,99,60,64.3,11,-0.0,19.4,0.999,15.7,17.2,-3.0,72.5,15.5,1879,16.50,9.7,12.987,14,39.3,14.9
921.2,86,575.5,28.6,9.7,92.5,98,60,70.9,11,0.0,27.7,0.998,12.0,21.0,-1.6,79.2,18.1,1910,20.38,17.4,13.025,14,88.3,24.9
924.0,87,576.0,21.0,19.3,92.5,98,59,66.7,11,0.0,29.0,0.995,12.8,21.8,0.4,72.7,14.5,1900,16.03,3.5,12.881,14,8.6,6.3
926.8,87,574.5,11.5,25.8,92.5,99,58,48.0,11,-0.2,15.0,0.988,28.5,0.0,5.5,20.8,2.8,1765,7.33,1.8,12.977,14,3.9,5.5
929.6,87,572.0,6.5,0.0,92.5,99,55,18.8,11,-1.6,11.0,0.884,23.2,10.5,3.9,51.8,9.6,1711,10.95,7.8,12.978,14,28.9,10.5
932.4,87,571.6,25.9,0.0,92.5,98,55,54.7,11,-0.6,19.8,0.941,16.3,17.8,2.2,75.1,17.8,1819,18.90,18.2,12.918,14,92.0,24.7
935.2,87,574.3,23.8,5.7,92.5,98,55,71.6,11,0.0,25.5,0.991,11.3,20.7,0.8,82.7,21.0,2087,24.68,23.1,13.118,14,89.7,25.1
938.0,87,577.3,22.8,8.8,92.5,98,55,63.0,11,-0.1,23.3,1.000,15.0,16.9,0.8,72.2,17.3,1836,20.34,19.0,13.069,14,90.4,25.3
940.8,87,580.4,24.6,2.5,92.5,98,56,24.3,11,-0.8,16.9,1.013,14.3,17.8,-1.5,77.3,18.1,1767,18.76,18.0,13.040,14,89.0,25.0
943.6,87,583.7,23.1,5.2,92.5,98,55,52.9,11,-0.3,20.9,1.007,12.3,19.1,-2.0,82.4,19.3,1770,19.65,19.9,13.040,14,83.7,23.5
946.4,87,586.4,22.3,10.9,92.5,98,55,69.2,11,0.0,24.1,1.000,10.7,20.2,0.0,84.8,20.4,1975,22.70,21.6,13.040,14,78.3,22.7
949.2,87,589.4,22.7,11.4,92.4,98,56,68.5,11,0.0,23.6,0.999,14.0,19.2,0.0,80.8,19.6,1999,22.40,21.1,13.040,14,85.1,23.8
952.0,87,592.0,24.5,1.5,92.2,98,56,70.6,11,-0.0,25.1,0.998,12.9,19.8,0.5,82.2,19.4,2025,21.78,19.3,13.040,14,78.0,23.2
954.8,87,591.6,18.4,11.2,92.5,98,57,68.0,11,0.0,23.7,0.997,12.0,20.0,0.2,82.4,19.6,2019,21.40,17.6,13.040,14,52.2,18.7
957.6,87,594.5,22.3,7.0,92.5,98,58,68.4,11,0.0,22.9,0.997,12.8,19.2,-0.6,79.4,19.8,1934,22.15,21.2,13.040,14,89.7,25.1
960.4,87,594.3,20.2,2.3,92.5,98,60,67.2,11,0.0,23.3,1.001,18.5,14.9,0.8,62.7,11.4,1849,13.21,10.4,13.095,14,42.5,16.1
963.2,87,591.4,11.6,0.0,92.5,98,61,53.3,11,-0.0,21.6,0.999,19.2,13.3,0.3,49.1,11.2,1870,10.51,6.1,13.086,14,14.9,10.1
966.0,87,587.6,10.6,0.0,92.5,98,62,48.4,11,0.0,17.8,1.000,21.0,13.4,-0.5,48.4,12.6,1899,12.28,7.6,13.040,14,15.4,9.8
968.8,87,588.0,17.5,0.0,92.5,98,63,53.8,11,0.0,16.6,1.000,21.8,15.3,-1.5,68.7,16.9,1937,19.65,17.6,13.040,14,75.6,19.9
971.6,87,588.0,23.7,0.0,92.5,98,63,68.6,11,0.0,22.6,0.998,15.5,18.4,0.0,78.8,19.2,2015,21.60,18.7,13.092,14,79.7,23.2
974.4,87,588.0,24.3,0.4,92.5,98,63,72.9,11,-0.0,26.7,0.996,13.7,20.4,0.5,81.6,20.4,2138,23.53,19.9,13.086,14,76.0,22.7
977.2,87,587.7,12.5,6.0,92.2,98,63,54.3,11,0.0,14.0,1.001,10.1,12.7,0.5,56.7,16.0,2097,20.23,18.4,13.053,14,61.4,20.9
980.0,87,585.5,18.3,16.2,92.4,98,62,56.1,11,0.0,11.8,1.000,7.8,5.5,0.0,24.9,8.4,1886,9.70,9.4,13.120,14,32.2,16.5
982.8,87,585.5,23.9,17.5,92.4,98,61,71.5,11,0.0,24.9,0.990,11.0,20.4,0.0,84.3,21.2,2049,24.29,17.5,13.025,14,63.5,21.8
985.6,87,588.3,27.0,0.0,92.2,98,61,72.2,11,-0.0,27.1,0.993,13.9,20.2,0.9,82.8,20.8,2088,24.31,19.7,12.986,14,78.7,24.9
988.4,87,591.5,23.1,14.9,92.2,98,62,69.8,11,0.0,25.1,0.993,15.5,19.4,1.1,80.5,19.8,2094,23.66,15.2,13.040,14,50.3,19.6
991.2,87,592.0,21.4,27.6,92.2,98,62,51.4,11,-0.5,18.4,0.994,18.6,17.3,-0.2,75.8,18.2,2000,21.10,18.0,13.040,14,57.3,19.9
994.0,87,589.3,16.5,37.3,92.3,98,62,22.0,11,-1.5,5.1,0.998,39.5,7.5,-3.1,25.5,8.2,1852,11.85,9.4,12.948,14,34.3,14.6
996.8,87,583.5,8.6,45.5,92.5,98,58,26.7,11,-0.0,5.5,0.992,29.3,2.8,1.5,20.8,4.0,1769,6.23,3.2,12.930,14,10.9,8.3
999.6,87,575.6,7.1,42.9,92.5,98,58,24.8,11,-0.8,6.3,0.996,30.3,2.7,1.9,20.1,1.8,1725,4.95,2.9,13.049,14,9.1,7.1
1002.4,87,573.7,12.1,21.0,92.5,98,57,36.5,11,-1.4,8.8,0.998,37.8,7.6,-2.6,28.8,6.7,1687,7.45,8.2,13.120,14,33.3,14.3
1005.2,87,572.0,16.1,0.0,92.5,99,57,56.7,11,-0.8,13.8,0.986,28.5,11.4,2.3,46.3,7.8,1724,7.40,7.2,13.067,14,14.2,15.6
1008.0,87,571.3,15.4,0.0,92.5,99,58,53.3,11,-0.8,15.3,0.995,23.5,13.2,0.8,55.9,11.3,1759,10.68,7.6,13.040,14,0.0,14.9
1010.8,87,567.7,16.1,0.0,92.5,99,59,54.9,11,-0.8,16.0,0.997,21.3,14.5,0.0,63.3,14.1,1802,14.46,9.4,13.040,14,2.0,14.9
1013.6,87,568.0,18.3,24.0,92.5,99,60,59.8,11,-0.5,17.8,0.998,20.4,15.1,0.0,66.1,15.0,1838,16.64,12.5,13.040,14,33.3,16.5
1016.4,87,569.4,16.0,33.0,92.5,98,61,59.7,11,-0.1,20.2,0.984,18.0,16.1,0.0,71.0,16.5,1874,17.98,14.1,13.090,14,30.3,15.1
1019.2,87,571.5,6.4,0.0,92.5,99,60,14.1,11,-1.6,5.1,0.001,19.3,10.8,-0.4,46.6,13.3,1824,14.55,12.4,13.095,14,28.2,14.1
1022.0,87,563.4,17.6,0.0,92.5,98,59,40.7,11,-0.8,12.0,0.431,18.3,10.2,-1.0,34.5,11.4,1787,10.70,8.2,13.040,14,29.8,15.7
1024.8,87,567.7,20.1,3.7,92.4,98,58,65.4,11,0.0,20.6,0.994,15.0,18.0,-1.6,81.2,19.2,1937,21.55,19.6,13.040,14,68.8,21.0
1027.6,87,572.9,23.6,8.0,92.2,98,58,70.5,11,-0.0,23.1,0.997,15.0,18.9,-1.0,80.6,19.2,2029,22.21,19.4,12.998,14,85.9,23.9
1030.4,87,576.1,23.9,0.0,92.2,98,60,69.0,11,0.0,23.4,0.997,15.0,19.2,-0.8,80.4,19.2,2075,22.71,19.3,12.984,14,84.1,23.9
1033.2,87,579.5,24.2,6.6,92.2,98,60,69.9,11,0.0,24.0,0.997,14.8,19.4,-0.4,80.9,19.4,2084,23.08,19.7,13.040,14,84.7,23.9
1036.0,87,582.1,24.7,7.0,92.2,98,61,70.9,11,0.0,25.0,0.997,14.3,20.1,0.8,82.4,20.4,2125,24.11,20.8,13.041,14,88.4,24.7
1038.8,87,585.2,25.8,5.3,92.2,98,62,71.5,11,0.0,26.3,0.999,13.0,22.0,1.6,83.8,21.8,2200,25.41,22.1,13.040,14,89.6,26.3
1041.6,87,588.2,27.5,8.8,92.2,98,62,72.2,11,-0.0,28.2,1.002,13.0,22.6,0.3,85.1,22.7,2291,26.69,23.5,13.040,14,89.0,28.2
1044.4,87,591.6,29.0,6.8,92.2,98,63,73.1,11,0.0,29.0,1.001,12.6,23.1,-1.0,86.2,23.1,2375,27.60,24.3,13.040,14,87.8,29.4
1047.2,87,596.6,29.0,6.5,92.2,98,64,73.7,11,0.0,28.8,0.998,12.3,22.6,-1.5,86.8,23.1,2425,27.94,24.3,13.040,14,88.1,29.1
1050.0,87,600.0,26.9,5.0,92.2,98,65,72.7,11,0.0,28.1,0.999,14.0,18.0,0.0,73.3,19.3,2097,22.81,20.2,13.040,14,79.4,25.5
1052.8,87,600.4,22.8,0.3,92.2,98,65,66.7,11,-0.0,22.7,1.001,15.1,19.4,-1.1,79.1,19.8,2061,22.67,19.8,13.040,14,78.1,24.0
1055.6,87,603.8,27.8,7.0,92.2,98,64,70.1,11,0.0,25.8,1.001,15.2,21.2,-0.9,83.0,21.4,2188,25.17,22.3,13.040,14,89.6,27.5
1058.4,87,604.0,27.8,8.1,92.2,98,63,72.6,11,0.0,29.1,1.000,14.1,23.0,0.4,84.8,22.8,2335,26.77,23.1,13.040,14,88.6,27.8
1061.2,87,607.7,28.6,12.2,92.2,98,63,73.5,11,-0.2,30.6,0.999,12.1,24.5,1.6,88.2,24.7,2474,29.69,27.1,13.040,14,87.9,30.5
1064.0,87,612.0,26.3,15.2,92.2,98,63,72.5,11,-0.8,29.0,1.004,13.5,20.0,-0.2,80.7,21.1,2208,25.07,22.9,13.078,14,70.5,26.3
1066.8,87,611.9,7.8,0.0,92.2,98,61,40.8,11,-0.2,15.0,1.010,11.0,9.4,-0.4,48.6,10.8,1950,15.53,13.5,13.079,14,37.6,15.4
1069.6,87,603.5,9.5,0.0,92.2,98,59,44.9,11,-0.4,11.4,1.012,12.9,4.5,-1.2,27.7,2.9,1773,5.50,1.0,12.960,14,0.0,9.4
1072.4,87,602.0,13.9,0.0,92.2,98,57,52.9,11,-0.8,16.4,1.009,20.3,16.3,-4.6,71.8,16.5,1762,17.50,15.3,13.041,14,31.3,15.5
1075.2,87,600.0,19.1,0.0,92.2,98,56,63.5,11,-0.8,22.0,1.000,15.0,18.4,-1.6,77.6,17.9,1857,16.60,13.7,13.040,14,55.8,17.3
1078.0,87,600.2,22.7,0.0,92.2,98,55,71.4,11,-0.0,25.4,0.996,12.1,20.3,-0.2,83.1,20.1,1966,19.44,16.3,13.065,14,72.7,18.2
1080.8,87,603.6,23.5,8.0,92.2,97,55,52.0,11,-0.5,18.9,0.997,14.5,19.6,-0.5,82.3,20.4,1936,22.21,22.3,13.120,14,88.2,25.5
1083.6,87,604.0,24.2,12.8,92.2,97,54,51.8,11,-0.5,16.4,0.998,18.9,16.8,-2.7,74.3,17.6,1640,17.14,17.6,13.120,14,77.1,23.4
1086.4,87,605.5,27.9,10.8,92.2,97,53,71.6,11,0.0,26.4,0.995,10.0,22.0,0.8,87.1,23.9,1986,22.32,25.7,13.071,14,82.2,29.0
1089.2,87,608.7,34.9,0.0,92.2,98,53,76.9,11,-0.0,35.7,0.995,10.7,25.7,-0.2,89.1,26.1,2190,26.36,30.5,13.040,14,88.3,34.8
1092.0,87,615.7,35.7,2.7,92.2,97,54,76.9,11,0.0,35.5,0.997,11.2,27.5,-0.8,90.3,27.7,2382,28.80,30.9,13.040,14,87.5,35.7
1094.8,87,618.6,35.9,1.5,92.2,97,55,76.9,11,0.0,36.3,0.999,11.6,27.5,-0.7,89.7,27.7,2408,29.42,30.2,13.040,14,87.5,35.4
1097.6,87,623.3,37.1,0.0,92.2,97,56,76.5,11,-0.1,38.5,0.999,12.1,29.0,0.0,89.0,29.4,2574,31.47,33.6,13.040,13,86.7,37.6
1100.4,87,628.7,37.5,0.0,92.2,97,57,75.3,11,-0.8,39.2,1.001,14.5,27.5,0.0,87.4,28.1,2684,32.38,31.2,13.040,12,87.1,34.6
1103.2,87,632.1,29.4,0.0,92.2,97,57,72.8,11,-0.8,36.8,0.998,14.5,26.8,0.4,87.1,27.1,2713,32.67,29.0,13.040,12,87.7,29.6
1106.0,87,635.5,36.1,0.0,92.2,97,58,73.6,11,-0.8,33.6,0.997,15.4,26.0,0.3,87.3,26.5,2673,32.23,31.8,13.040,12,85.9,38.0
1108.8,87,638.2,38.2,5.5,92.2,97,59,73.9,11,-0.8,31.7,0.999,17.2,25.2,-0.9,86.5,25.8,2712,32.83,32.2,13.040,12,85.9,38.3
1111.6,87,641.3,35.0,8.4,92.2,97,59,72.6,11,-0.7,33.9,0.998,18.5,22.7,-1.6,81.2,20.0,2428,26.27,22.8,13.040,12,70.6,30.7
1114.4,87,643.7,27.1,0.0,92.2,97,58,70.6,11,-0.0,27.8,0.994,17.2,22.3,0.6,82.9,21.2,2290,24.35,19.7,13.040,12,67.5,23.8
1117.2,87,639.6,12.5,0.0,92.2,97,59,62.0,11,0.0,20.9,0.999,19.5,18.7,1.4,76.0,20.0,2149,23.52,21.6,13.046,12,90.2,23.5
1120.0,87,637.6,8.4,0.0,92.2,97,59,40.4,11,-0.5,12.2,0.974,27.1,11.6,0.2,50.7,12.1,1797,13.54,8.6,13.120,12,17.0,9.2
1122.8,87,631.3,8.2,18.0,92.2,98,59,22.9,11,-1.5,7.9,0.885,39.5,7.5,6.2,28.6,7.8,1749,8.06,8.6,13.069,12,14.0,9.8
1125.6,87,624.0,13.9,52.7,92.2,97,60,62.0,11,-0.8,18.4,1.005,23.8,14.0,0.8,56.5,13.0,1814,13.41,11.5,13.040,13,24.2,13.5
1128.4,87,623.8,12.5,0.0,92.2,97,61,35.0,11,-0.3,10.5,1.002,14.4,8.5,-0.9,48.7,10.4,1871,13.67,11.2,13.040,14,20.2,12.1
1131.2,87,612.7,7.5,0.0,92.4,98,63,17.4,11,-0.7,5.1,0.641,3.7,0.0,0.0,15.1,0.0,1908,4.27,0.8,13.040,14,0.0,4.7
1134.0,87,597.0,5.1,0.0,92.5,98,65,12.3,11,-1.6,5.1,0.000,-12.7,0.0,0.0,14.1,0.0,2062,4.32,0.8,13.040,14,0.0,5.0
1136.8,87,582.0,5.1,0.0,92.5,98,65,11.8,11,-1.6,5.1,0.000,-11.0,0.0,0.0,13.3,0.0,2158,4.56,0.8,13.040,14,0.0,5.1
1139.6,87,568.5,5.1,0.0,92.5,98,63,11.8,11,-1.6,5.1,0.001,-11.0,0.0,0.0,13.3,0.0,2194,4.55,0.6,13.040,14,0.0,5.1
1142.4,86,547.8,5.1,0.0,92.5,98,63,11.8,11,-1.6,5.1,0.000,-10.5,0.0,0.0,13.5,0.0,2188,4.48,0.5,13.056,14,0.0,5.1
1145.2,85,537.0,5.1,0.0,92.5,98,62,11.8,11,-1.6,5.1,0.000,-10.1,0.0,0.0,13.7,0.0,2165,4.50,0.8,13.120,14,0.0,5.1
1148.0,85,522.7,5.3,0.0,92.6,98,63,11.8,11,-1.6,5.2,0.000,-10.4,0.0,0.0,13.7,0.0,2200,4.60,0.5,13.060,14,0.0,5.4
1150.8,85,507.6,5.5,0.0,92.9,98,63,11.8,11,-1.6,5.5,0.001,-9.0,0.0,0.0,14.0,0.0,2292,4.78,0.4,13.040,14,0.0,5.5
1153.6,84,491.9,5.5,0.0,92.9,98,65,11.8,11,-1.6,5.5,0.000,-8.7,0.0,0.0,13.9,0.0,2341,4.90,0.5,13.040,14,0.0,5.5
1156.4,84,480.0,5.2,0.0,92.9,98,65,11.8,11,-1.6,5.5,0.000,-8.5,0.0,0.0,13.8,0.0,2308,4.84,0.8,13.040,14,0.0,5.5
1159.2,84,465.8,5.3,0.0,92.9,98,65,11.8,11,-1.6,5.5,0.000,-8.5,0.0,0.0,14.1,0.0,2237,4.66,0.4,13.040,14,0.0,5.5
1162.0,84,452.6,5.4,0.0,92.9,98,65,11.8,11,-1.6,5.5,0.000,-8.5,0.0,0.0,13.7,0.0,2265,4.74,0.4,13.040,14,0.0,5.5
1164.8,84,442.7,5.1,0.0,92.9,98,66,11.8,11,-1.6,5.5,0.000,-8.8,0.0,0.0,13.7,0.0,2251,4.79,0.5,13.040,14,0.0,5.4
1167.6,84,427.7,5.1,0.0,92.9,99,66,11.8,11,-1.6,5.3,0.000,-9.2,0.0,0.0,13.7,0.0,2215,4.78,0.8,13.040,14,0.0,5.1
1170.4,84,419.4,5.1,0.0,92.9,99,65,11.8,11,-1.6,5.1,0.000,-9.6,0.0,0.0,13.7,0.0,2175,4.65,0.8,13.040,14,0.0,5.1
1173.2,84,408.3,5.1,0.0,92.9,99,65,11.8,11,-1.6,5.1,0.000,-10.5,0.0,0.0,13.3,0.0,2166,4.50,0.6,13.040,14,0.0,5.1
1176.0,84,399.0,5.1,0.0,92.9,99,66,11.8,11,-1.6,5.1,0.000,-9.9,0.0,0.0,13.5,0.0,2202,4.55,0.5,13.040,14,0.0,5.1
1178.8,84,383.8,5.1,0.0,92.9,99,66,11.8,11,-1.6,5.3,0.000,-9.5,0.0,0.0,13.7,0.0,2250,4.71,0.8,13.040,14,0.0,5.1
1181.6,84,376.9,5.1,0.0,92.9,99,66,11.8,11,-1.6,5.5,0.000,-9.6,0.0,0.0,13.7,0.0,2250,4.71,0.8,13.040,14,0.0,5.1
1184.4,84,367.8,5.1,0.0,92.9,99,66,11.8,11,-1.6,5.5,0.000,-10.0,0.0,0.0,13.3,0.0,2211,4.57,0.5,13.063,14,0.0,5.1
1187.2,84,359.1,5.1,0.0,92.9,99,66,11.8,11,-1.6,5.1,0.000,-10.0,0.0,0.0,13.1,0.0,2239,4.61,0.6,13.065,14,0.0,5.1
1190.0,84,347.9,5.1,0.0,92.9,99,67,11.8,11,-1.6,5.3,0.000,-9.8,0.0,0.0,13.1,0.0,2254,4.73,0.8,13.040,14,0.0,5.1
1192.8,84,340.6,5.1,0.0,92.9,99,67,11.8,11,-1.6,5.4,0.000,-9.5,0.0,0.0,13.3,0.0,2238,4.76,0.8,13.040,14,0.0,5.1
1195.6,84,331.4,5.1,0.0,92.9,99,67,11.8,11,-1.6,5.1,0.000,-9.5,0.0,0.0,13.3,0.0,2249,4.73,0.8,12.988,14,0.0,5.1
1198.4,84,321.8,5.2,0.0,92.9,99,66,11.8,11,-1.6,5.5,0.000,-8.7,0.0,0.0,13.6,0.0,2303,4.86,0.6,12.996,14,0.0,5.2
1201.2,84,312.0,5.5,0.0,92.9,99,67,11.8,11,-1.6,5.5,0.000,-8.5,0.0,0.0,13.7,0.0,2302,4.88,0.4,13.040,14,0.0,5.4
1204.0,84,303.4,5.2,0.0,92.9,100,67,11.8,11,-1.6,5.5,0.000,-8.7,0.0,0.0,13.7,0.0,2238,4.72,0.4,13.040,14,0.0,5.1
1206.8,84,296.5,5.1,0.0,92.9,100,66,11.8,11,-1.6,5.5,0.000,-9.0,0.0,0.0,13.7,0.0,2174,4.64,0.4,13.041,14,0.0,5.1
1209.6,84,290.1,5.1,0.0,92.9,100,65,11.8,11,-1.6,5.1,0.001,-9.4,0.0,0.0,13.5,0.0,2140,4.51,0.4,13.062,14,0.0,5.0
1212.4,84,279.9,5.1,0.0,92.9,100,60,11.3,11,-1.6,5.1,0.000,-10.2,0.0,0.0,13.2,0.0,2105,4.36,0.4,13.093,14,0.0,4.7
1215.2,84,275.2,5.1,0.0,92.9,100,58,11.3,11,-1.6,5.1,0.000,-10.8,0.0,0.0,12.9,0.0,2093,4.26,0.4,13.040,14,0.0,5.0
1218.0,84,269.2,5.1,0.0,92.9,100,58,11.8,11,-1.6,5.1,0.000,-10.0,0.0,0.0,13.3,0.0,2174,4.55,0.7,13.079,14,0.0,5.1
1220.8,84,263.2,5.1,0.0,92.9,100,57,11.8,11,-1.6,4.7,0.001,-11.7,0.0,0.0,14.0,0.0,1966,4.36,0.8,13.075,14,0.0,5.0
1223.6,84,255.9,4.7,0.0,92.9,100,55,15.0,11,-1.6,4.9,0.482,0.3,0.0,4.3,15.4,0.0,1737,4.17,0.8,13.040,14,0.0,4.7
1226.4,84,253.5,4.7,0.0,92.7,100,53,15.8,11,-1.6,5.0,0.594,7.3,0.0,9.0,16.8,0.0,1620,4.21,0.8,13.040,14,0.0,4.7
1229.2,84,248.5,4.7,0.0,92.5,100,52,15.1,11,-1.6,4.7,0.000,-10.5,0.0,0.0,16.5,0.0,1550,4.14,0.5,13.040,14,0.0,4.7
1232.0,84,244.0,5.4,7.4,92.5,100,51,16.9,11,-1.6,4.7,0.000,-10.0,0.3,0.0,17.6,1.7,1533,4.20,0.6,12.997,14,1.8,5.2
1234.8,84,244.4,7.8,41.2,92.5,100,50,33.7,11,-0.8,8.2,0.723,11.5,7.0,-0.4,37.3,7.0,1588,7.91,3.3,12.987,14,8.8,7.3
1237.6,84,255.8,11.6,53.1,92.5,100,51,43.2,11,-0.8,9.0,1.004,25.4,8.7,-1.0,46.3,10.5,1647,11.71,7.4,13.033,14,23.9,12.9
1240.4,84,264.6,11.9,45.1,92.5,100,53,46.9,11,-0.8,8.9,0.992,27.6,3.2,-1.6,20.6,5.9,1587,6.46,4.7,12.960,14,17.8,10.7
1243.2,84,277.1,11.6,23.2,92.5,100,54,41.6,11,-0.8,10.2,0.992,32.0,10.6,-1.6,44.3,9.7,1675,10.07,7.1,13.007,14,20.2,11.3
1246.0,84,288.4,12.8,0.0,92.5,100,55,46.3,11,-0.8,10.6,0.997,37.0,6.3,-3.1,31.3,8.5,1692,9.28,6.3,13.040,14,20.7,11.9
